scan_idx,phant_id,birads,beamformer,use_bent_ray,use_cf,delay_model,breast_radius_mm,grid_radius_mm,tvsvd_removed,peak_x_mm,peak_y_mm,gt_x_mm,gt_y_mm,gt_r_mm,blob_area_px,blob_compactness,cf_at_peak,runtime_sec,localization_error_mm,iou,dice,scr_db,smr_db,cnr
332,A13F3,2.0,das,False,False,geometry_informed,43.8,65.69999999999999,1,-63.26669640108144,-51.401538689226896,-22.5,-22.5,15.0,220,0.3128793045675666,,2.8766518000011274,49.97221702168942,0.0,0.0,7.958468166289741,7.683794254844406,6.433781688374477
342,A11F11,3.0,das,False,False,geometry_informed,33.1,49.650000000000006,1,14.526868884885044,40.4825245941009,7.5,-22.5,10.0,344,0.40746832796112314,,6.963464399999793,63.37330108627678,0.0,0.0,4.537870861626801,4.276003156550777,2.3100484075203194
122,A14F1,1.0,das,False,False,geometry_informed,45.4,68.1,1,-8.76807804190468,7.414035344782797,7.5,-37.5,10.0,540,0.45591508544436665,,0.6304920000002312,47.76945607948555,0.0,0.0,3.110620337069821,2.983594896959474,1.1119691212362866
107,A13F1,1.0,das,False,False,geometry_informed,43.8,65.69999999999999,1,-7.277017477561703,8.945376286632358,7.5,37.5,15.0,564,0.5752319638421047,,0.7356985000005807,32.15162174672036,0.0,0.0,3.197634984299016,3.0495110902598306,1.2728467106703016
45,A16F13,2.0,das,False,False,geometry_informed,57.0,85.5,1,-81.55860699577237,-81.81290986775684,-7.5,-7.5,10.0,88,0.9566095277366843,,7.500807399999758,104.91465981056993,0.0,0.0,11.467123668503698,11.302115233593181,8.938462413128471
169,A1F1,,das,False,False,geometry_informed,22.9,34.349999999999994,1,12.87003598000563,14.462916294175244,-7.5,-10.0,10.0,763,0.24211865303290445,,0.6427733999989869,31.833514406087,0.1323529411764706,0.23376623376623376,3.160877433970515,2.491280135998814,2.1870326825980326
126,A14F1,1.0,das,False,False,geometry_informed,45.4,68.1,1,-8.61144748884777,7.378035432018413,22.5,7.5,10.0,525,0.4506075112723561,,0.7350307999986398,31.11168655356336,0.0,0.0,3.151762331246524,3.0259492522106686,1.1224546610987716
128,A14F1,1.0,das,False,False,geometry_informed,45.4,68.1,1,0.7255538433009183,0.37785616400460453,22.5,-22.5,15.0,337,1.176351915844178,,4.156963400000677,31.58358447187195,0.0,0.0,4.883167692024479,4.726309787986666,2.6519935015137013
360,A16F5,4.0,das,False,False,geometry_informed,57.0,85.5,1,-82.66494748527599,-59.6940958900139,22.5,20.0,5.0,304,0.39776933223294336,,6.997975199999928,131.95004774272567,0.0,0.0,11.936362678849346,11.328568573954222,7.989757042155924
475,A3F11,2.0,das,False,False,geometry_informed,56.9,85.35,1,-36.6442221148446,-81.165763677214,22.5,22.5,10.0,635,0.2490448281925681,,0.6709688000009919,119.35086748050915,0.0,0.0,10.040564790787371,9.266184429146643,5.2301614860430465
469,A2F14,4.0,das,False,False,geometry_informed,48.5,72.75,1,46.81860191750325,71.12275068839499,-22.5,-22.5,10.0,344,0.27228719396192713,,5.697044600001391,116.49157917316879,0.0,0.0,8.63442667181215,8.219222360241012,5.240210021734221
121,A14F1,1.0,das,False,False,geometry_informed,45.4,68.1,1,0.8249407287201032,0.5807945121980995,22.5,22.5,10.0,325,1.257023838001456,,0.6748771000020497,30.82628364934673,0.0,0.0,4.9702286835396166,4.814400734757124,2.7190805673375498
468,A2F14,4.0,das,False,False,geometry_informed,48.5,72.75,1,-57.13436002031494,-70.34119775762717,-22.5,-22.5,15.0,234,0.3884965944986189,,5.436559199999465,59.06199367530003,0.0,0.0,8.17748901131655,7.923010501202558,4.862466761590571
289,A15F14,3.0,das,False,False,geometry_informed,56.2,84.30000000000001,1,4.439292474510285,-81.8998042173635,-22.5,-22.5,15.0,709,0.10968983398683477,,0.7318349999986822,65.22317241662138,0.0,0.0,8.465893819540577,7.867277184117239,4.332741864368641
50,A3F13,2.0,das,False,False,geometry_informed,56.9,85.35,1,-81.53609123386263,-81.62000385559314,-22.5,37.5,5.0,88,1.015464292069428,,7.6435767999973905,132.94673890972084,0.0,0.0,12.824191285554038,12.59569663525205,13.862768672899573
61,A13F12,3.0,das,False,False,geometry_informed,43.8,65.69999999999999,1,-6.6615194539747336,60.16571774444424,-7.5,-37.5,15.0,430,0.43856337668812956,,6.8950856999981625,97.66931694326276,0.0,0.0,6.5959628138433395,6.234862378851098,3.772669011863987
