scan_idx,phant_id,birads,beamformer,use_bent_ray,use_cf,delay_model,breast_radius_mm,grid_radius_mm,tvsvd_removed,peak_x_mm,peak_y_mm,gt_x_mm,gt_y_mm,gt_r_mm,blob_area_px,blob_compactness,cf_at_peak,runtime_sec,localization_error_mm,iou,dice,scr_db,smr_db,cnr
261,A14F14,4.0,dmas,False,True,two_medium,45.4,68.1,1,0.35360101473384187,1.5515909588302814,7.5,-45.0,15.0,492,0.6571000470044333,0.04222078634298584,0.6393882999982452,47.09693874611027,0.0,0.0,11.88372482187616,10.507640255034135,9.936345684090359
424,A1F4,,dmas,False,True,two_medium,22.9,34.349999999999994,1,-0.8133967768123709,-0.2832722589597623,0.0,17.5,15.0,150,1.3053709086938199,0.005420706226655715,0.5978426000001491,17.801864693138654,0.03125,0.06060606060606061,9.902929518816139,8.869189955599118,5.801905896146462
356,A16F5,4.0,dmas,False,True,two_medium,57.0,85.5,1,0.19514151027767074,-1.1847110645632557,17.5,2.5,10.0,297,0.9709188533987186,0.018268077706836625,0.5945604000007734,17.692801445181875,0.009868421052631578,0.019543973941368076,12.273013816859006,11.630699828072943,11.532169472101371
367,A15F5,4.0,dmas,False,True,two_medium,56.2,84.30000000000001,1,-0.5333586014444655,-0.1963222922094967,37.5,22.5,10.0,348,0.7375774960021912,0.004168769700062802,0.669858999997814,44.2906244265975,0.0,0.0,11.880786173717265,11.185450862838058,11.312284577500243
179,A1F1,,dmas,False,True,two_medium,22.9,34.349999999999994,1,0.17998397129189972,-2.2632292053652763,-5.0,10.0,5.0,346,0.6966774928005566,0.21574265229126707,0.6336708999988332,13.312363595025673,0.002347417840375587,0.00468384074941452,8.059557617269622,6.6573916710776295,3.923101415912652
316,A11F12,4.0,dmas,False,True,two_medium,33.1,49.650000000000006,1,0.7088650158016623,1.3563082885586548,15.0,7.5,10.0,188,1.2777056114113168,0.06751827992942906,0.6375848999996379,15.55575414378264,0.028629856850715747,0.055666003976143144,12.0973104706289,11.024267815316971,8.672203022328677
288,A15F14,3.0,dmas,False,True,two_medium,56.2,84.30000000000001,1,-2.360318037330003,-1.7094083495296482,-7.5,37.5,5.0,353,0.9317220808378046,0.16027875558361526,0.6084162000006472,39.54483574118826,0.0,0.0,11.623488840355865,10.959123816745427,10.554872408027217
491,A15F3,2.0,dmas,False,True,two_medium,56.2,84.30000000000001,1,-1.2049058232600711,1.2667454497760229,-22.5,-10.0,10.0,189,1.2267789494389896,0.07807803704521345,0.9936667999972997,24.09191957952441,0.0,0.0,14.971139562948384,14.183321355638736,20.160597425198173
389,A3F5,4.0,dmas,False,True,two_medium,56.9,85.35,1,-2.6215386223744517,-2.196085250354067,-30.0,12.5,10.0,141,1.4464149033670557,0.7549496152921875,0.7347815999964951,31.07338200279796,0.0,0.0,13.702658951338563,13.26106353408303,17.06474326283243
71,A13F4,3.0,dmas,False,True,two_medium,43.8,65.69999999999999,1,1.6351470738923166,-0.51596093892867,-7.5,-37.5,15.0,342,0.7248606426228431,0.010281458746415804,0.7194739999977173,38.095538548923194,0.0,0.0,12.41602759243402,11.217217940720337,11.671870455766157
44,A16F13,2.0,dmas,False,True,two_medium,57.0,85.5,1,2.690279499065226,-3.2641516750180184,-7.5,7.5,10.0,398,0.9385279610649185,0.21531709488675263,0.5428476000015507,14.822575941848376,0.2243150684931507,0.36643356643356645,13.67177838889762,12.532751608859796,13.140936829173896
298,A15F14,3.0,dmas,False,True,two_medium,56.2,84.30000000000001,1,-0.10583239694331689,1.7979634367925519,-7.5,-22.5,5.0,151,1.2475489564551183,0.3454032449271542,0.6094988000004378,25.398124767742218,0.0,0.0,15.439984680790328,14.729941197832053,17.095831714423145
480,A13F11,2.0,dmas,False,True,two_medium,43.8,65.69999999999999,1,0.9574605678833128,1.205377230396234,-22.5,22.5,5.0,97,1.3543754995475996,0.3345042013376076,0.5778375000008964,31.681436444604714,0.0,0.0,16.579696318582897,15.631500490810968,20.848296076627953
